time,temperature_2m (°C),rain (mm),cloud_cover (%),wind_speed_10m (m/s),is_day (),sunshine_duration (s)
2016-08-15T04:00,13.1,0.00,84,4.54,0,0.00
2016-08-15T05:00,12.9,0.00,88,4.61,0,0.00
2016-08-15T06:00,12.6,0.00,33,4.54,1,0.00
2016-08-15T07:00,12.7,0.00,21,5.06,1,0.00
2016-08-15T08:00,13.0,0.00,17,5.32,1,3600.00
2016-08-15T09:00,13.6,0.00,4,5.53,1,3600.00
2016-08-15T10:00,14.0,0.00,27,5.97,1,3600.00
2016-08-15T11:00,14.9,0.00,46,6.38,1,3600.00
2016-08-15T12:00,15.5,0.00,26,5.46,1,3600.00
2016-08-15T13:00,15.9,0.00,45,5.34,1,3600.00
2016-08-15T14:00,16.3,0.00,38,5.50,1,3600.00
2016-08-15T15:00,16.7,0.00,28,5.81,1,3600.00
2016-08-15T16:00,16.6,0.00,21,5.99,1,3600.00
2016-08-15T17:00,16.3,0.00,16,6.39,1,3600.00
2016-08-15T18:00,15.9,0.00,19,6.53,1,3600.00
2016-08-15T19:00,15.3,0.00,22,6.38,1,3600.00
2016-08-15T20:00,14.8,0.00,12,5.82,1,3600.00
2016-08-15T21:00,14.0,0.00,14,5.39,1,2522.87
2016-08-15T22:00,13.5,0.00,22,4.71,0,0.00
2016-08-15T23:00,12.7,0.00,25,4.24,0,0.00
2016-08-16T00:00,12.4,0.00,44,3.52,0,0.00
2016-08-16T01:00,12.2,0.00,4,2.86,0,0.00
2016-08-16T02:00,12.1,0.00,1,2.53,0,0.00
2016-08-16T03:00,12.1,0.00,4,2.20,0,0.00
2016-08-16T04:00,12.1,0.00,19,2.40,0,0.00
2016-08-16T05:00,12.1,0.00,32,2.30,0,0.00
2016-08-16T06:00,11.8,0.00,35,2.00,0,0.00
2016-08-16T07:00,12.0,0.00,36,2.30,1,536.06
2016-08-16T08:00,12.6,0.00,40,2.72,1,3600.00
2016-08-16T09:00,13.1,0.00,37,2.63,1,3600.00
2016-08-16T10:00,14.3,0.00,28,2.63,1,3600.00
2016-08-16T11:00,15.6,0.00,15,2.66,1,3600.00
2016-08-16T12:00,17.1,0.00,5,2.20,1,3600.00
2016-08-16T13:00,17.5,0.00,4,2.62,1,3600.00
2016-08-16T14:00,17.9,0.00,6,3.36,1,3600.00
2016-08-16T15:00,17.9,0.00,2,3.88,1,3600.00
2016-08-16T16:00,17.6,0.00,9,4.05,1,3600.00
2016-08-16T17:00,17.2,0.00,8,3.86,1,3600.00
2016-08-16T18:00,17.2,0.00,2,3.47,1,3600.00
2016-08-16T19:00,16.7,0.00,0,3.11,1,3600.00
2016-08-16T20:00,16.2,0.00,0,2.83,1,3600.00
2016-08-16T21:00,15.3,0.00,0,2.33,1,2374.19
2016-08-16T22:00,14.1,0.00,0,2.22,0,0.00
2016-08-16T23:00,13.1,0.00,26,1.84,0,0.00
2016-08-17T00:00,12.9,0.00,51,1.02,0,0.00
2016-08-17T01:00,13.2,0.00,69,0.91,0,0.00
2016-08-17T02:00,12.7,0.00,90,1.14,0,0.00
2016-08-17T03:00,12.4,0.00,90,1.17,0,0.00
2016-08-17T04:00,12.5,0.00,90,1.08,0,0.00
2016-08-17T05:00,12.4,0.00,90,1.14,0,0.00
2016-08-17T06:00,12.4,0.00,89,1.24,0,0.00
2016-08-17T07:00,12.4,0.00,68,1.40,1,0.00
2016-08-17T08:00,12.9,0.00,64,1.63,1,3600.00
2016-08-17T09:00,13.7,0.00,46,1.63,1,3600.00
2016-08-17T10:00,14.6,0.00,45,1.49,1,3600.00
2016-08-17T11:00,15.4,0.00,44,1.49,1,3600.00
2016-08-17T12:00,16.2,0.00,48,2.15,1,3600.00
2016-08-17T13:00,16.3,0.00,47,2.85,1,3600.00
2016-08-17T14:00,15.9,0.00,47,3.55,1,3600.00
2016-08-17T15:00,15.7,0.00,44,3.67,1,3600.00
2016-08-17T16:00,15.4,0.00,39,3.64,1,3600.00
2016-08-17T17:00,15.4,0.00,33,3.61,1,3600.00
2016-08-17T18:00,15.2,0.00,21,3.61,1,3600.00
2016-08-17T19:00,15.2,0.00,18,3.47,1,3600.00
2016-08-17T20:00,15.1,0.00,14,3.36,1,3600.00
2016-08-17T21:00,14.7,0.00,7,3.31,1,1852.69
2016-08-17T22:00,13.8,0.00,9,3.13,0,0.00
2016-08-17T23:00,13.3,0.00,5,3.03,0,0.00
2016-08-18T00:00,12.9,0.00,70,3.20,0,0.00
2016-08-18T01:00,12.9,0.00,62,3.21,0,0.00
2016-08-18T02:00,13.0,0.00,56,3.13,0,0.00
2016-08-18T03:00,13.0,0.00,73,2.75,0,0.00
2016-08-18T04:00,13.0,0.00,70,2.25,0,0.00
2016-08-18T05:00,12.9,0.00,51,1.61,0,0.00
2016-08-18T06:00,12.7,0.00,53,1.03,0,0.00
2016-08-18T07:00,13.2,0.00,51,0.63,1,138.25
2016-08-18T08:00,14.3,0.00,48,0.45,1,3600.00
2016-08-18T09:00,14.8,0.00,42,0.41,1,3600.00
2016-08-18T10:00,15.7,0.00,38,0.85,1,3600.00
2016-08-18T11:00,16.4,0.00,66,1.08,1,3600.00
2016-08-18T12:00,17.1,0.10,49,1.80,1,3600.00
2016-08-18T13:00,17.2,0.10,43,2.44,1,3600.00
2016-08-18T14:00,17.3,0.10,42,3.18,1,3600.00
2016-08-18T15:00,17.3,0.20,39,3.75,1,3600.00
2016-08-18T16:00,17.5,0.00,61,4.48,1,3600.00
2016-08-18T17:00,17.2,0.00,29,4.53,1,3600.00
2016-08-18T18:00,16.8,0.00,50,4.47,1,3600.00
2016-08-18T19:00,16.8,0.00,56,4.12,1,3600.00
2016-08-18T20:00,16.5,0.00,42,3.59,1,3600.00
2016-08-18T21:00,16.0,0.00,40,3.32,1,1950.04
2016-08-18T22:00,15.6,0.00,26,3.00,0,0.00
2016-08-18T23:00,14.9,0.00,20,2.81,0,0.00
2016-08-19T00:00,14.3,0.00,15,2.22,0,0.00
2016-08-19T01:00,14.1,0.00,28,2.21,0,0.00
2016-08-19T02:00,13.8,0.00,44,2.30,0,0.00
2016-08-19T03:00,13.6,0.00,64,2.41,0,0.00
2016-08-19T04:00,13.4,0.00,70,2.42,0,0.00
2016-08-19T05:00,13.2,0.00,67,2.35,0,0.00
2016-08-19T06:00,13.1,0.00,58,2.21,0,0.00
2016-08-19T07:00,13.1,0.00,62,2.15,1,129.43
2016-08-19T08:00,13.8,0.00,45,2.28,1,3600.00
2016-08-19T09:00,14.8,0.00,21,2.21,1,3600.00
2016-08-19T10:00,15.5,0.00,31,1.81,1,3600.00
2016-08-19T11:00,16.5,0.00,37,1.36,1,3600.00
2016-08-19T12:00,16.9,0.00,35,1.84,1,3600.00
2016-08-19T13:00,16.9,0.00,30,1.30,1,3600.00
2016-08-19T14:00,17.6,0.00,24,1.00,1,3600.00
2016-08-19T15:00,18.0,0.00,17,1.24,1,3600.00
2016-08-19T16:00,18.5,0.00,8,1.81,1,3600.00
2016-08-19T17:00,18.2,0.00,13,2.10,1,3600.00
2016-08-19T18:00,17.9,0.00,4,1.71,1,3600.00
2016-08-19T19:00,17.6,0.00,0,0.86,1,3600.00
2016-08-19T20:00,17.0,0.00,3,0.81,1,3600.00
2016-08-19T21:00,16.2,0.00,2,1.53,1,1923.17
2016-08-19T22:00,15.1,0.00,3,1.91,0,0.00
2016-08-19T23:00,15.0,0.00,4,1.98,0,0.00
2016-08-20T00:00,15.4,0.00,14,2.12,0,0.00
2016-08-20T01:00,15.1,0.00,17,2.60,0,0.00
2016-08-20T02:00,14.6,0.00,2,3.30,0,0.00
2016-08-20T03:00,14.0,0.00,26,3.91,0,0.00
2016-08-20T04:00,14.0,0.00,34,4.32,0,0.00
2016-08-20T05:00,14.2,0.00,35,4.75,0,0.00
2016-08-20T06:00,14.5,0.00,38,5.22,0,0.00
2016-08-20T07:00,14.9,0.00,50,5.69,1,0.00
2016-08-20T08:00,15.6,0.00,90,6.14,1,0.00
2016-08-20T09:00,15.9,0.00,86,6.28,1,1206.66
2016-08-20T10:00,15.9,0.60,76,6.43,1,308.47
2016-08-20T11:00,16.6,0.00,69,6.85,1,1602.78
2016-08-20T12:00,16.8,0.20,65,6.24,1,0.00
2016-08-20T13:00,17.4,0.80,88,6.99,1,3061.70
2016-08-20T14:00,17.3,0.70,100,6.69,1,3600.00
2016-08-20T15:00,16.4,1.00,100,7.32,1,164.35
2016-08-20T16:00,16.1,2.00,100,7.50,1,0.00
2016-08-20T17:00,16.8,0.70,100,7.32,1,2112.83
2016-08-20T18:00,16.4,0.90,94,7.39,1,0.00
2016-08-20T19:00,16.2,1.00,69,6.26,1,2441.34
2016-08-20T20:00,16.2,0.30,37,6.02,1,2929.28
2016-08-20T21:00,15.9,0.00,52,5.56,1,1088.98
2016-08-20T22:00,15.7,0.00,40,5.47,0,0.00
2016-08-20T23:00,15.2,0.00,47,5.80,0,0.00
2016-08-21T00:00,15.1,0.00,62,5.75,0,0.00
2016-08-21T01:00,14.9,0.00,62,6.00,0,0.00
2016-08-21T02:00,15.0,0.00,65,6.30,0,0.00
2016-08-21T03:00,15.1,0.00,58,6.41,0,0.00
2016-08-21T04:00,15.4,0.00,100,6.42,0,0.00
2016-08-21T05:00,15.5,0.10,100,6.50,0,0.00
2016-08-21T06:00,15.7,0.00,53,6.32,0,0.00
2016-08-21T07:00,16.0,0.00,56,6.36,1,0.00
2016-08-21T08:00,16.0,0.00,47,6.45,1,1890.08
2016-08-21T09:00,16.3,0.00,34,6.10,1,3600.00
2016-08-21T10:00,16.6,0.00,47,7.15,1,3600.00
2016-08-21T11:00,17.1,0.00,43,7.64,1,3600.00
2016-08-21T12:00,17.4,0.00,38,6.11,1,3600.00
2016-08-21T13:00,17.8,0.00,53,6.11,1,3600.00
2016-08-21T14:00,17.9,0.00,49,5.72,1,3600.00
2016-08-21T15:00,18.3,0.00,30,5.52,1,3600.00
2016-08-21T16:00,18.3,0.00,51,6.10,1,3600.00
2016-08-21T17:00,18.0,0.00,38,5.59,1,3600.00
2016-08-21T18:00,17.8,0.00,33,5.74,1,3600.00
2016-08-21T19:00,17.6,0.00,25,5.52,1,3600.00
2016-08-21T20:00,17.3,0.00,40,5.67,1,3600.00
2016-08-21T21:00,16.8,0.00,39,5.63,1,910.58
2016-08-21T22:00,16.6,0.00,35,5.50,0,0.00
2016-08-21T23:00,16.4,0.00,47,5.68,0,0.00
2016-08-22T00:00,16.2,0.00,56,4.70,0,0.00
2016-08-22T01:00,16.3,0.00,60,4.92,0,0.00
2016-08-22T02:00,16.3,0.00,54,5.46,0,0.00
2016-08-22T03:00,16.6,0.00,44,5.68,0,0.00
2016-08-22T04:00,16.5,0.00,62,5.77,0,0.00
2016-08-22T05:00,16.3,0.00,91,5.90,0,0.00
2016-08-22T06:00,16.3,0.00,100,5.52,0,0.00
2016-08-22T07:00,16.1,0.00,100,5.59,1,0.00
2016-08-22T08:00,16.0,0.20,100,5.67,1,0.00
2016-08-22T09:00,15.8,0.20,100,5.69,1,975.88
2016-08-22T10:00,15.2,0.10,100,5.46,1,0.00
2016-08-22T11:00,15.4,0.00,95,5.35,1,74.61
2016-08-22T12:00,15.9,0.10,85,5.60,1,2172.69
2016-08-22T13:00,16.0,0.10,100,6.44,1,684.34
2016-08-22T14:00,15.9,0.10,100,6.43,1,0.00
2016-08-22T15:00,15.8,0.10,100,5.97,1,778.11
2016-08-22T16:00,16.3,0.00,100,5.46,1,3295.78
2016-08-22T17:00,16.0,0.00,93,4.81,1,1849.45
2016-08-22T18:00,15.8,0.20,74,4.02,1,170.20
2016-08-22T19:00,15.7,0.10,66,3.42,1,3415.39
2016-08-22T20:00,15.6,0.00,64,3.18,1,1788.00
2016-08-22T21:00,15.4,0.10,66,2.88,1,128.46
2016-08-22T22:00,15.2,0.00,82,2.66,0,0.00
2016-08-22T23:00,14.8,0.00,92,2.51,0,0.00
2016-08-23T00:00,15.6,0.00,100,2.00,0,0.00
2016-08-23T01:00,15.5,0.00,97,1.28,0,0.00
2016-08-23T02:00,15.4,0.00,97,0.78,0,0.00
2016-08-23T03:00,15.3,0.00,94,0.54,0,0.00
2016-08-23T04:00,15.4,0.00,91,0.86,0,0.00
2016-08-23T05:00,15.3,0.00,84,0.92,0,0.00
2016-08-23T06:00,15.4,0.00,100,0.81,0,0.00
2016-08-23T07:00,15.2,0.00,96,1.12,1,0.00
2016-08-23T08:00,15.1,0.00,65,1.08,1,0.00
2016-08-23T09:00,15.2,0.00,60,0.78,1,3600.00
2016-08-23T10:00,15.5,0.00,51,0.91,1,3600.00
2016-08-23T11:00,16.3,0.00,73,1.61,1,3600.00
2016-08-23T12:00,17.1,0.00,100,2.89,1,3600.00
2016-08-23T13:00,16.9,0.00,100,2.42,1,376.25
2016-08-23T14:00,16.5,0.00,100,2.30,1,0.00
2016-08-23T15:00,16.5,0.00,100,2.40,1,0.00
2016-08-23T16:00,16.9,0.00,73,2.02,1,0.00
2016-08-23T17:00,16.9,0.00,83,1.61,1,1547.71
2016-08-23T18:00,16.7,0.00,51,3.07,1,3217.22
2016-08-23T19:00,16.5,0.00,43,3.09,1,3218.39
2016-08-23T20:00,16.0,0.00,55,2.64,1,3600.00
2016-08-23T21:00,15.6,0.00,69,1.80,1,23.69
2016-08-23T22:00,15.0,0.00,78,1.73,0,0.00
2016-08-23T23:00,14.4,0.00,59,2.31,0,0.00
2016-08-24T00:00,14.8,0.00,86,3.24,0,0.00
2016-08-24T01:00,14.6,0.00,81,3.88,0,0.00
2016-08-24T02:00,14.9,0.00,94,4.21,0,0.00
2016-08-24T03:00,14.8,0.00,96,4.29,0,0.00
2016-08-24T04:00,14.6,0.00,92,4.69,0,0.00
2016-08-24T05:00,14.6,0.00,54,4.76,0,0.00
2016-08-24T06:00,14.7,0.00,52,4.81,0,0.00
2016-08-24T07:00,14.9,0.00,58,5.45,1,0.00
2016-08-24T08:00,15.8,0.00,89,5.87,1,3600.00
2016-08-24T09:00,16.5,0.00,82,6.75,1,3600.00
2016-08-24T10:00,16.9,0.20,71,7.62,1,2062.39
2016-08-24T11:00,17.6,0.20,71,8.80,1,0.00
2016-08-24T12:00,18.0,0.00,69,8.39,1,3600.00
2016-08-24T13:00,18.5,0.00,70,8.34,1,3600.00
2016-08-24T14:00,18.4,0.00,42,8.64,1,3600.00
2016-08-24T15:00,18.3,0.20,35,8.88,1,1822.37
2016-08-24T16:00,18.2,0.50,48,9.55,1,1304.69
2016-08-24T17:00,18.4,0.80,50,8.76,1,171.03
2016-08-24T18:00,18.3,0.40,72,7.77,1,0.00
2016-08-24T19:00,18.2,0.00,92,6.28,1,0.00
2016-08-24T20:00,17.9,0.00,97,4.77,1,0.00
2016-08-24T21:00,17.7,0.00,100,3.67,1,0.00
2016-08-24T22:00,17.4,0.00,100,2.77,0,0.00
2016-08-24T23:00,17.2,0.00,95,1.75,0,0.00
2016-08-25T00:00,17.1,0.00,100,1.02,0,0.00
2016-08-25T01:00,16.9,0.00,100,0.36,0,0.00
2016-08-25T02:00,16.9,0.10,100,0.92,0,0.00
2016-08-25T03:00,16.7,0.00,100,1.53,0,0.00
2016-08-25T04:00,16.8,0.00,100,1.63,0,0.00
2016-08-25T05:00,16.5,0.00,100,1.99,0,0.00
2016-08-25T06:00,16.6,0.00,100,2.26,0,0.00
2016-08-25T07:00,16.4,0.00,100,2.31,1,0.00
2016-08-25T08:00,16.6,0.00,100,2.21,1,0.00
2016-08-25T09:00,17.0,0.00,100,1.90,1,0.00
2016-08-25T10:00,17.4,0.00,100,1.33,1,1415.25
2016-08-25T11:00,17.9,0.00,100,1.24,1,0.00
2016-08-25T12:00,17.8,0.00,100,1.68,1,0.00
2016-08-25T13:00,17.3,0.40,100,2.75,1,0.00
2016-08-25T14:00,16.9,0.80,100,2.05,1,0.00
2016-08-25T15:00,16.9,0.40,100,1.91,1,0.00
2016-08-25T16:00,17.3,0.00,100,0.80,1,0.00
2016-08-25T17:00,17.7,0.00,71,1.20,1,0.00
2016-08-25T18:00,18.0,0.00,71,1.56,1,3600.00
2016-08-25T19:00,17.5,0.00,77,2.28,1,2906.42
2016-08-25T20:00,17.0,0.00,89,2.95,1,250.00
2016-08-25T21:00,16.6,0.00,90,2.62,0,0.00
2016-08-25T22:00,16.5,0.00,80,2.33,0,0.00
2016-08-25T23:00,16.4,0.00,33,1.93,0,0.00
2016-08-26T00:00,16.2,0.50,100,1.57,0,0.00
2016-08-26T01:00,16.4,1.10,100,1.39,0,0.00
2016-08-26T02:00,16.4,0.40,100,1.92,0,0.00
2016-08-26T03:00,16.6,0.50,100,2.61,0,0.00
2016-08-26T04:00,16.9,0.20,100,2.50,0,0.00
2016-08-26T05:00,17.2,0.30,100,2.41,0,0.00
2016-08-26T06:00,17.6,0.30,100,1.90,0,0.00
2016-08-26T07:00,17.8,0.10,100,2.05,1,0.00
2016-08-26T08:00,18.3,0.10,100,2.79,1,603.08
2016-08-26T09:00,18.5,3.40,100,3.53,1,0.00
2016-08-26T10:00,18.4,1.50,100,4.94,1,0.00
2016-08-26T11:00,17.8,3.60,100,6.60,1,0.00
2016-08-26T12:00,16.7,5.00,100,5.16,1,0.00
2016-08-26T13:00,15.5,1.40,83,5.20,1,0.00
2016-08-26T14:00,15.6,0.20,11,2.50,1,1715.06
2016-08-26T15:00,15.5,0.00,8,2.91,1,3600.00
2016-08-26T16:00,15.6,0.00,55,4.25,1,3600.00
2016-08-26T17:00,15.7,0.00,67,5.31,1,3600.00
2016-08-26T18:00,15.7,0.10,50,6.22,1,3600.00
2016-08-26T19:00,15.8,0.20,38,6.92,1,896.44
2016-08-26T20:00,15.3,0.60,39,7.87,1,0.00
2016-08-26T21:00,15.1,0.30,49,7.47,0,0.00
2016-08-26T22:00,15.0,0.20,48,6.43,0,0.00
2016-08-26T23:00,15.0,0.30,61,6.30,0,0.00
2016-08-27T00:00,15.1,0.30,42,5.04,0,0.00
2016-08-27T01:00,14.9,0.20,94,5.39,0,0.00
2016-08-27T02:00,14.9,0.00,80,5.61,0,0.00
2016-08-27T03:00,14.8,0.00,77,5.11,0,0.00
2016-08-27T04:00,14.4,0.00,37,4.83,0,0.00
2016-08-27T05:00,14.5,0.00,40,3.49,0,0.00
2016-08-27T06:00,14.4,0.00,38,2.68,0,0.00
2016-08-27T07:00,14.4,0.00,20,1.66,1,0.00
2016-08-27T08:00,14.9,0.00,11,1.40,1,3298.41
2016-08-27T09:00,15.2,0.00,22,2.32,1,3600.00
2016-08-27T10:00,15.6,0.00,38,2.71,1,3600.00
2016-08-27T11:00,15.9,0.00,46,2.90,1,3600.00
2016-08-27T12:00,16.0,0.00,58,2.62,1,3600.00
2016-08-27T13:00,16.0,0.00,46,2.15,1,3600.00
2016-08-27T14:00,16.1,0.00,43,1.75,1,3600.00
2016-08-27T15:00,16.4,0.00,75,1.32,1,3600.00
2016-08-27T16:00,16.5,0.00,5,1.50,1,3600.00
2016-08-27T17:00,16.5,0.00,3,1.61,1,3600.00
2016-08-27T18:00,16.2,0.00,7,1.52,1,3600.00
2016-08-27T19:00,15.8,0.00,31,1.64,1,3600.00
2016-08-27T20:00,15.0,0.00,29,1.30,1,3600.00
2016-08-27T21:00,13.7,0.00,30,1.70,0,0.00
2016-08-27T22:00,12.9,0.00,9,2.06,0,0.00
2016-08-27T23:00,12.7,0.00,7,2.14,0,0.00
2016-08-28T00:00,12.8,0.00,29,1.94,0,0.00
2016-08-28T01:00,12.3,0.00,35,1.90,0,0.00
2016-08-28T02:00,12.4,0.00,36,1.50,0,0.00
2016-08-28T03:00,12.5,0.00,30,1.65,0,0.00
2016-08-28T04:00,12.5,0.00,35,1.99,0,0.00
2016-08-28T05:00,12.8,0.00,64,2.42,0,0.00
2016-08-28T06:00,12.8,0.00,72,2.30,0,0.00
2016-08-28T07:00,13.0,0.20,67,2.10,1,0.00
2016-08-28T08:00,13.5,0.30,51,1.82,1,0.00
2016-08-28T09:00,14.0,0.00,58,1.70,1,3600.00
2016-08-28T10:00,14.2,0.00,56,1.80,1,2000.92
2016-08-28T11:00,14.9,0.00,57,2.26,1,3600.00
2016-08-28T12:00,16.1,0.00,79,1.17,1,3600.00
2016-08-28T13:00,16.6,0.00,90,0.80,1,3600.00
2016-08-28T14:00,17.0,0.00,100,1.30,1,3600.00
2016-08-28T15:00,16.9,0.00,100,1.61,1,3600.00
2016-08-28T16:00,16.4,0.00,100,1.90,1,3039.39
2016-08-28T17:00,16.2,0.00,100,2.46,1,250.84
2016-08-28T18:00,15.8,0.00,100,3.14,1,0.00
2016-08-28T19:00,15.5,0.20,100,4.05,1,0.00
2016-08-28T20:00,15.2,0.50,100,4.81,1,0.00
2016-08-28T21:00,14.6,0.60,100,5.39,0,0.00
2016-08-28T22:00,14.4,0.50,100,5.49,0,0.00
2016-08-28T23:00,14.3,0.40,100,5.28,0,0.00
2016-08-29T00:00,14.1,0.30,100,4.96,0,0.00
2016-08-29T01:00,13.9,0.20,100,4.97,0,0.00
2016-08-29T02:00,13.8,0.00,99,5.12,0,0.00
2016-08-29T03:00,13.6,0.00,100,5.35,0,0.00
2016-08-29T04:00,13.4,0.00,100,5.82,0,0.00
2016-08-29T05:00,13.4,0.00,86,6.04,0,0.00
2016-08-29T06:00,13.2,0.00,69,6.04,0,0.00
2016-08-29T07:00,13.3,0.00,54,6.13,1,0.00
2016-08-29T08:00,13.5,0.00,29,6.53,1,1233.84
2016-08-29T09:00,13.8,0.00,28,6.80,1,3600.00
2016-08-29T10:00,14.0,0.00,34,7.33,1,3600.00
2016-08-29T11:00,14.6,0.00,34,7.38,1,3600.00
2016-08-29T12:00,15.1,0.00,36,7.25,1,3600.00
2016-08-29T13:00,15.3,0.00,67,7.52,1,3600.00
2016-08-29T14:00,15.4,0.00,71,7.99,1,3600.00
2016-08-29T15:00,15.1,0.00,82,7.85,1,3600.00
2016-08-29T16:00,14.8,0.00,62,7.29,1,3600.00
2016-08-29T17:00,14.9,0.00,33,6.73,1,3600.00
2016-08-29T18:00,15.0,0.00,47,6.18,1,3600.00
2016-08-29T19:00,14.8,0.00,49,5.66,1,3600.00
2016-08-29T20:00,14.4,0.00,44,4.77,1,3600.00
2016-08-29T21:00,14.0,0.00,84,4.10,0,0.00
2016-08-29T22:00,13.5,0.00,84,3.49,0,0.00
2016-08-29T23:00,13.1,0.00,85,3.37,0,0.00
2016-08-30T00:00,13.5,0.00,93,4.14,0,0.00
2016-08-30T01:00,13.3,0.00,100,3.81,0,0.00
2016-08-30T02:00,13.1,0.00,100,3.40,0,0.00
2016-08-30T03:00,13.0,0.00,100,3.45,0,0.00
2016-08-30T04:00,13.3,0.00,100,3.45,0,0.00
2016-08-30T05:00,13.8,0.10,100,3.48,0,0.00
2016-08-30T06:00,14.0,0.00,100,4.34,0,0.00
2016-08-30T07:00,14.6,0.30,100,5.59,1,0.00
2016-08-30T08:00,15.0,0.40,100,6.44,1,0.00
2016-08-30T09:00,15.3,0.30,100,6.51,1,0.00
2016-08-30T10:00,15.4,0.40,100,6.45,1,0.00
2016-08-30T11:00,15.7,1.60,100,6.05,1,0.00
2016-08-30T12:00,15.8,0.70,100,6.51,1,0.00
2016-08-30T13:00,16.1,0.50,100,5.50,1,0.00
2016-08-30T14:00,16.4,0.40,100,5.30,1,0.00
2016-08-30T15:00,16.6,0.30,76,4.60,1,2565.72
2016-08-30T16:00,16.8,0.10,53,3.70,1,3600.00
2016-08-30T17:00,16.8,0.00,45,3.10,1,3600.00
2016-08-30T18:00,16.8,0.00,40,2.73,1,3600.00
2016-08-30T19:00,16.6,0.00,23,1.97,1,3600.00
2016-08-30T20:00,16.3,0.00,15,1.70,1,2921.28
2016-08-30T21:00,15.2,0.00,41,2.22,0,0.00
2016-08-30T22:00,15.1,0.00,31,2.89,0,0.00
2016-08-30T23:00,14.9,0.00,15,3.04,0,0.00
2016-08-31T00:00,14.5,0.00,51,3.94,0,0.00
2016-08-31T01:00,14.2,0.00,91,4.65,0,0.00
2016-08-31T02:00,14.1,0.00,100,5.19,0,0.00
2016-08-31T03:00,14.1,0.00,100,6.07,0,0.00
2016-08-31T04:00,15.0,0.00,100,6.51,0,0.00
2016-08-31T05:00,15.5,0.00,100,6.86,0,0.00
2016-08-31T06:00,15.9,0.00,100,7.24,0,0.00
2016-08-31T07:00,16.1,0.00,100,7.31,1,0.00
2016-08-31T08:00,16.1,0.00,99,7.08,1,0.00
2016-08-31T09:00,16.5,0.00,100,7.43,1,1432.54
2016-08-31T10:00,16.7,0.00,100,7.91,1,991.19
2016-08-31T11:00,17.1,0.00,100,8.26,1,0.00
2016-08-31T12:00,17.4,0.00,100,8.63,1,0.00
2016-08-31T13:00,17.6,0.00,100,8.96,1,1288.18
2016-08-31T14:00,17.8,0.00,100,9.04,1,2746.37
2016-08-31T15:00,17.5,0.10,100,8.71,1,521.61
2016-08-31T16:00,17.3,0.00,100,8.02,1,0.00
2016-08-31T17:00,17.2,0.20,100,7.23,1,0.00
2016-08-31T18:00,16.7,0.60,99,7.37,1,0.00
2016-08-31T19:00,16.3,0.90,100,7.20,1,0.00
2016-08-31T20:00,16.0,0.90,100,6.74,1,1841.28
2016-08-31T21:00,16.1,0.80,87,6.79,0,0.00
2016-08-31T22:00,15.6,0.30,37,6.33,0,0.00
2016-08-31T23:00,15.3,0.20,40,5.88,0,0.00
2016-09-01T00:00,15.3,0.20,87,4.99,0,0.00
2016-09-01T01:00,15.2,0.00,90,4.83,0,0.00
2016-09-01T02:00,15.2,0.10,86,5.14,0,0.00
2016-09-01T03:00,15.0,0.20,84,5.04,0,0.00
2016-09-01T04:00,14.6,0.20,77,5.00,0,0.00
2016-09-01T05:00,14.4,0.20,89,5.10,0,0.00
2016-09-01T06:00,14.5,0.10,68,5.25,0,0.00
2016-09-01T07:00,14.5,0.20,76,4.88,1,0.00
2016-09-01T08:00,14.5,0.20,73,5.06,1,305.42
2016-09-01T09:00,14.5,0.20,62,4.65,1,2636.03
2016-09-01T10:00,14.8,0.10,75,4.13,1,3600.00
2016-09-01T11:00,15.1,0.00,91,4.10,1,3600.00
2016-09-01T12:00,15.1,0.00,60,4.30,1,3600.00
2016-09-01T13:00,14.8,0.20,92,5.54,1,3600.00
2016-09-01T14:00,14.6,0.20,97,5.59,1,3600.00
2016-09-01T15:00,15.0,0.20,56,5.40,1,3600.00
2016-09-01T16:00,15.0,0.30,31,4.70,1,3600.00
2016-09-01T17:00,15.0,0.00,37,4.63,1,3600.00
2016-09-01T18:00,14.9,0.00,64,4.46,1,3600.00
2016-09-01T19:00,14.7,0.00,65,4.44,1,3600.00
2016-09-01T20:00,14.4,0.00,61,4.59,1,2904.37
2016-09-01T21:00,14.0,0.10,86,4.43,0,0.00
2016-09-01T22:00,14.2,0.00,67,4.44,0,0.00
2016-09-01T23:00,14.1,0.00,78,4.06,0,0.00
2016-09-02T00:00,14.2,0.00,84,4.76,0,0.00
2016-09-02T01:00,14.3,0.10,73,4.92,0,0.00
2016-09-02T02:00,14.3,0.10,86,4.56,0,0.00
2016-09-02T03:00,14.1,0.00,81,4.75,0,0.00
2016-09-02T04:00,14.4,0.10,64,4.95,0,0.00
2016-09-02T05:00,14.4,0.30,90,5.03,0,0.00
2016-09-02T06:00,14.2,0.10,89,4.49,0,0.00
2016-09-02T07:00,14.2,0.30,100,4.74,1,0.00
2016-09-02T08:00,14.4,0.30,100,4.92,1,0.00
2016-09-02T09:00,14.3,0.30,100,4.49,1,0.00
2016-09-02T10:00,14.3,0.50,100,4.88,1,0.00
2016-09-02T11:00,14.8,0.50,100,5.25,1,1820.10
2016-09-02T12:00,14.9,0.50,100,5.93,1,0.00
2016-09-02T13:00,14.9,0.70,100,6.26,1,0.00
2016-09-02T14:00,15.0,0.50,100,5.68,1,0.00
2016-09-02T15:00,15.6,0.20,100,5.44,1,19.83
